timestamp,traffic_volume,prediction
2011-03-14 00:00:00,45.0,45.0
2011-03-14 01:00:00,36.0,36.0
2011-03-14 02:00:00,36.0,36.0
2011-03-14 03:00:00,39.0,36.0
2011-03-14 04:00:00,40.0,36.0
2011-03-14 05:00:00,66.0,39.3
2011-03-14 06:00:00,128.0,128.0
2011-03-14 07:00:00,241.0,241.0
2011-03-14 08:00:00,148.0,241.0
2011-03-14 09:00:00,200.0,200.0
2011-03-14 10:00:00,213.0,213.0
2011-03-14 11:00:00,215.0,213.0
2011-03-14 12:00:00,210.0,213.6
2011-03-14 13:00:00,242.0,213.6
2011-03-14 14:00:00,318.0,318.0
2011-03-14 15:00:00,331.0,331.0
2011-03-14 16:00:00,375.0,375.0
2011-03-14 17:00:00,307.0,375.0
2011-03-14 18:00:00,262.0,262.0
2011-03-14 19:00:00,186.0,186.0
2011-03-14 20:00:00,162.0,162.0
2011-03-14 21:00:00,118.0,118.0
2011-03-14 22:00:00,77.0,77.0
2011-03-14 23:00:00,104.0,77.0
2011-03-15 00:00:00,53.0,36.0
2011-03-15 01:00:00,33.0,36.0
2011-03-15 02:00:00,26.0,39.3
2011-03-15 03:00:00,31.0,39.3
2011-03-15 04:00:00,37.0,39.3
2011-03-15 05:00:00,64.0,128.0
2011-03-15 06:00:00,146.0,241.29999999999998
2011-03-15 07:00:00,254.0,148.0
2011-03-15 08:00:00,164.0,200.0
2011-03-15 09:00:00,199.0,213.6
2011-03-15 10:00:00,229.0,213.6
2011-03-15 11:00:00,221.0,213.6
2011-03-15 12:00:00,239.0,318.0
2011-03-15 13:00:00,224.0,318.0
2011-03-15 14:00:00,298.0,331.0
2011-03-15 15:00:00,384.0,307.0
2011-03-15 16:00:00,393.0,307.0
2011-03-15 17:00:00,369.0,393.0
2011-03-15 18:00:00,237.0,186.0
2011-03-15 19:00:00,210.0,162.0
2011-03-15 20:00:00,157.0,118.0
2011-03-15 21:00:00,142.0,118.0
2011-03-15 22:00:00,92.0,104.0
2011-03-15 23:00:00,113.0,53.0
2011-03-16 00:00:00,53.0,33.0
2011-03-16 01:00:00,25.0,36.3
2011-03-16 02:00:00,33.0,36.3
2011-03-16 03:00:00,39.0,39.0
2011-03-16 04:00:00,35.0,35.0
2011-03-16 05:00:00,48.0,48.0
2011-03-16 06:00:00,124.0,124.0
2011-03-16 07:00:00,234.0,234.0
2011-03-16 08:00:00,184.0,184.0
2011-03-16 09:00:00,195.0,195.0
2011-03-16 10:00:00,220.0,220.0
2011-03-16 11:00:00,209.0,209.0
2011-03-16 12:00:00,264.0,264.0
2011-03-16 13:00:00,294.0,294.0
2011-03-16 14:00:00,296.0,296.0
2011-03-16 15:00:00,354.0,354.0
